lat_Alaska,lon_Alaska,lat_Alabama,lon_Alabama,lat_Arkansas,lon_Arkansas,lat_Arizona,lon_Arizona,lat_California,lon_California,lat_Colorado,lon_Colorado,lat_Connecticut,lon_Connecticut,lat_Delaware,lon_Delaware,lat_Florida,lon_Florida,lat_Georgia,lon_Georgia,lat_Hawaii,lon_Hawaii,lat_Iowa,lon_Iowa,lat_Idaho,lon_Idaho,lat_Illinois,lon_Illinois,lat_Indiana,lon_Indiana,lat_Kansas,lon_Kansas,lat_Kentucky,lon_Kentucky,lat_Louisiana,lon_Louisiana,lat_Massachusetts,lon_Massachusetts,lat_Maryland,lon_Maryland,lat_Maine,lon_Maine,lat_Michigan,lon_Michigan,lat_Minnesota,lon_Minnesota,lat_Missouri,lon_Missouri,lat_Mississippi,lon_Mississippi,lat_Montana,lon_Montana,lat_North Carolina,lon_North Carolina,lat_North Dakota,lon_North Dakota,lat_Nebraska,lon_Nebraska,lat_New Hampshire,lon_New Hampshire,lat_New Jersey,lon_New Jersey,lat_New Mexico,lon_New Mexico,lat_Nevada,lon_Nevada,lat_New York,lon_New York,lat_Ohio,lon_Ohio,lat_Oklahoma,lon_Oklahoma,lat_Oregon,lon_Oregon,lat_Pennsylvania,lon_Pennsylvania,lat_Rhode Island,lon_Rhode Island,lat_South Carolina,lon_South Carolina,lat_South Dakota,lon_South Dakota,lat_Tennessee,lon_Tennessee,lat_Texas,lon_Texas,lat_Utah,lon_Utah,lat_Virginia,lon_Virginia,lat_Vermont,lon_Vermont,lat_Washington,lon_Washington,lat_Wisconsin,lon_Wisconsin,lat_West Virginia,lon_West Virginia,lat_Wyoming,lon_Wyoming
53.1402,-169.9146,,,33.6318,-94.4893,34.5292,-114.3811,33.4418,-114.6245,,,,,,,24.5384,-80.8704,30.4842,-82.2148,,,41.9513,-96.1372,44.7292,-111.3684,40.3497,-91.4667,38.0384,-88.0417,,,38.0308,-86.5283,28.9529,-90.1126,,,39.0717,-77.4351,43.0649,-70.7108,42.6036,-82.5307,48.5884,-93.4648,39.1684,-94.7241,33.1192,-91.2016,48.9991,-116.0458,35.7131,-75.4129,,,,,43.1501,-72.459,41.2293,-74.8677,,,,,44.9648,-73.3379,,,,,45.7234,-120.2893,,,,,32.2012,-80.424,,,36.3494,-89.5784,27.9435,-99.9344,,,38.0394,-79.9722,43.2762,-72.3999,45.6078,-121.1469,44.258,-91.8745,37.2872,-81.0516,,
52.5964,-169.5959,,,33.6421,-94.4522,34.5959,-114.4377,33.4142,-114.6506,,,,,,,24.3959,-81.925,30.5682,-82.2162,,,41.7662,-96.0741,44.4759,-111.0539,40.4166,-91.3939,38.053,-88.0005,,,37.9204,-86.5874,28.912,-90.6619,,,39.0792,-77.4636,43.1391,-70.8302,42.5672,-82.5774,48.5439,-93.4621,39.279,-94.8834,33.1835,-91.1041,48.9991,-104.0501,35.2041,-75.472,,,,,43.2052,-72.4329,41.3479,-74.7537,,,,,44.916,-73.3396,,,,,45.7234,-120.2124,,,,,32.05,-80.7001,,,36.3406,-89.518,27.7638,-99.8438,,,38.1302,-79.9448,43.2342,-72.437,45.6083,-121.1847,44.06,-91.6383,37.2598,-81.2741,,
52.9089,-168.2227,,,33.5597,-94.4,34.6547,-114.4569,33.4039,-114.7055,,,,,,,24.4496,-82.2066,30.6131,-82.9688,,,41.6267,-96.0988,43.8623,-111.0471,40.5566,-91.4021,38.0762,-87.9607,,,37.8423,-86.6423,28.9553,-91.0355,,,39.1218,-77.5202,43.2292,-70.8179,42.549,-82.5993,48.5166,-93.8013,39.5612,-95.1086,33.3397,-91.1536,45.0269,-104.0186,34.9794,-76.0748,,,,,43.2562,-72.4384,41.3469,-74.7249,,,,,44.8354,-73.3739,,,,,45.7714,-120.1575,,,,,,,,,36.4964,-89.5345,27.6641,-99.7119,,,38.1972,-79.9063,43.1852,-72.4493,45.6721,-121.2177,43.9612,-91.4941,37.3254,-81.3675,,
54.2139,-162.7734,,,33.5883,-94.2462,34.7506,-114.5297,33.3546,-114.6973,,,,,,,24.5484,-82.3137,30.7041,-84.8639,,,41.4561,-95.9477,42.0013,-111.0471,40.6265,-91.2524,38.1,-88.0163,,,37.9041,-86.6547,29.121,-91.3211,,,39.1804,-77.5092,43.3631,-70.9799,42.5521,-82.6501,48.6284,-93.8356,39.7283,-94.8834,33.4223,-91.1646,45.0153,-104.0186,34.5258,-76.4951,,,,,43.2812,-72.4095,41.3593,-74.696,,,,,44.8013,-73.3324,,,,,45.8211,-119.968,,,,,,,,,36.5107,-89.3051,27.4839,-99.4812,,,38.2684,-79.7882,43.1311,-72.448,45.7057,-121.3392,43.8296,-91.3184,37.2019,-81.5543,,
54.6786,-159.1452,,,33.5872,-94.1885,34.8172,-114.5847,33.3041,-114.7302,,,,,,,24.6982,-82.1997,30.7831,-84.9257,,,41.2819,-95.8804,41.9962,-112.1663,40.6963,-91.1151,38.1313,-87.971,,,37.9864,-86.825,29.2864,-91.9061,,,39.2269,-77.4577,43.5675,-70.9717,42.5354,-82.668,48.6547,-94.2531,39.8296,-94.8944,33.4337,-91.2291,44.9978,-104.0199,34.588,-76.8109,,,,,43.3741,-72.415,,,,,,,44.7419,-73.3667,,,,,45.8498,-119.7839,,,,,,,,,36.4986,-88.1667,27.3059,-99.5375,,,38.3093,-79.8129,43.0679,-72.4507,45.6932,-121.401,43.644,-91.2524,37.1953,-81.6724,,
55.6567,-155.4634,,,33.5345,-94.0375,34.8724,-114.6341,33.2858,-114.7206,,,,,,,25.2112,-81.3977,30.9117,-84.9586,,,41.0338,-95.8653,41.9871,-113.8458,40.8232,-91.089,38.1497,-87.9284,,,37.9095,-87.0406,29.436,-92.7452,,,39.3051,-77.5666,45.3029,-71.0829,42.4746,-82.7257,48.7046,-94.2792,39.8845,-94.9384,33.5414,-91.2524,44.9959,-111.0498,34.5314,-77.1378,,,,,43.4988,-72.3807,,,,,,,44.6139,-73.3873,,,,,45.8575,-119.6658,,,,,,,,,36.4997,-88.0692,27.1948,-99.429,,,38.3589,-79.7662,43.0067,-72.4438,45.7263,-121.5328,43.5167,-91.2305,37.2697,-81.7685,,
57.351,-152.14,,,33.4314,-94.043,34.949,-114.6313,33.2754,-114.6808,,,,,,,25.6019,-81.4622,30.9741,-84.9985,,,40.8346,-95.8365,41.9942,-114.0422,40.9312,-90.9792,38.1734,-87.9387,,,37.7935,-87.1381,29.6009,-93.8177,,,39.3067,-77.6321,,,42.4726,-82.725,48.6982,-94.4467,39.8971,-95.0153,33.6135,-91.1838,44.475,-111.0512,34.391,-77.4481,,,,,43.5127,-72.4013,,,,,,,44.5787,-73.3736,,,,,45.9149,-119.6136,,,,,,,,,36.6871,-88.0637,27.0175,-99.4455,,,38.3513,-79.7401,42.9846,-72.4699,45.7091,-121.6145,43.3342,-91.2085,37.3003,-81.8701,,
59.2209,-150.8203,,,33.0213,-94.043,35.0342,-114.6351,33.2582,-114.6698,,,,,,,25.9235,-81.9456,31.1282,-85.063,,,40.6775,-95.8461,42.0013,-114.8222,41.1642,-91.0162,38.1939,-87.973,,,37.942,-87.4168,29.6749,-93.8631,,,39.3202,-77.7159,,,42.3738,-82.828,48.7861,-94.6925,39.8718,-95.0922,33.6878,-91.2524,,,34.0481,-77.7983,,,,,43.5834,-72.3779,,,,,,,44.4916,-73.3049,,,,,45.9244,-119.5724,,,,,,,,,,,26.8829,-99.3164,,,38.3869,-79.7333,42.9645,-72.5276,45.6947,-121.7361,43.2932,-91.0547,37.3636,-81.9333,,
59.7695,-147.4461,,,,,35.1019,-114.6451,33.2467,-114.6904,,,,,,,26.3439,-82.2876,31.2116,-85.107,,,40.5837,-95.761,41.9973,-115.9126,41.2355,-91.1055,38.2349,-87.9813,,,37.9745,-87.5858,29.737,-93.8933,,,39.3383,-77.7626,,,42.3469,-82.944,48.8756,-94.6788,40.0066,-95.3119,33.6969,-91.1261,,,33.7666,-77.926,,,,,43.642,-72.3134,,,,,,,44.4289,-73.2953,,,,,45.911,-119.5258,,,,,,,,,,,26.6867,-99.2065,,,38.4321,-79.6893,42.8951,-72.5331,45.7067,-121.8095,43.1651,-91.1865,37.4574,-81.9772,,
60.3521,-145.985,,,,,35.1233,-114.619,33.172,-114.6794,,,,,,,26.9098,-82.5307,31.5247,-85.0493,,,,,41.9962,-117.014,41.417,-91.0368,38.2608,-87.9421,,,37.8749,-87.6929,29.793,-93.9304,,,39.381,-77.7544,,,42.3382,-82.955,49.0955,-94.7488,40.246,-95.4794,33.7883,-91.1426,,,33.7963,-78.4863,,,,,43.6758,-72.3024,,,,,,,44.3513,-73.3365,,,,,45.9378,-119.2676,,,,,,,,,,,26.4116,-99.0967,,,38.4987,-79.6948,42.8639,-72.5633,45.6452,-121.9338,43.0257,-91.1536,37.4912,-82.0308,,
59.8917,-144.1544,,,,,35.1716,-114.5682,33.0904,-114.7083,,,,,,,27.3315,-82.8342,31.8006,-85.1358,,,,,42.0013,-117.0264,41.4458,-90.8487,38.2759,-87.8604,,,37.9215,-87.8906,29.8216,-93.9276,,,39.4288,-77.7602,,,42.3098,-83.0779,49.1889,-94.7955,40.3256,-95.6635,33.77,-91.0437,,,,,,,,,43.7036,-72.3079,,,,,,,44.2757,-73.3118,,,,,45.9168,-119.1687,,,,,,,,,,,26.3574,-98.8138,,,38.5857,-79.6495,42.7863,-72.5098,45.6088,-122.0451,42.9082,-91.1426,37.6142,-82.1558,,
59.8172,-141.6811,,,,,35.3364,-114.5984,33.0858,-114.6918,,,,,,,27.7565,-83.0182,31.9592,-85.0919,,,,,43.782,-117.0277,41.4417,-90.7251,38.3029,-87.8302,,,37.7761,-87.9552,29.8883,-93.837,,,39.4367,-77.8038,,,42.2392,-83.1294,49.3189,-94.8175,40.5879,-95.7527,33.8339,-91.0327,,,,,,,,,43.7344,-72.2694,,,,,,,44.198,-73.3818,,,,,45.9779,-119.0149,,,,,,,,,,,26.2257,-98.6668,,,38.5492,-79.5328,42.7652,-72.5166,45.5833,-122.1089,42.7692,-91.0547,37.8054,-82.3535,,
59.5225,-140.5124,,,,,35.4506,-114.6643,33.0328,-114.6629,,,,,,,28.0574,-83.0017,32.157,-85.0342,,,,,43.833,-117.0325,41.5816,-90.3516,38.3233,-87.835,,,37.7903,-88.0307,29.9811,-93.7985,,,39.4606,-77.7997,,,42.1741,-83.1342,49.3815,-94.9631,40.5795,-94.3135,33.8795,-91.0657,,,,,,,,,43.7741,-72.2035,,,,,,,44.1142,-73.4079,,,,,46.0027,-118.9847,,,,,,,,,,,26.2343,-98.5474,,,38.4557,-79.4724,42.7541,-72.4741,45.5838,-122.1426,42.6915,-90.791,38.0481,-82.5513,,
59.0292,-138.8548,,,,,35.578,-114.6753,33.0501,-114.6451,,,,,,,28.6098,-82.8548,32.25,-84.9023,,,,,43.8632,-117.003,41.7713,-90.2637,38.3567,-87.8137,,,37.6479,-88.1584,30.0144,-93.7601,,,39.5019,-77.7859,,,42.1267,-83.1212,49.3538,-95.04,40.5962,-92.5818,33.9434,-91.0876,,,,,,,,,43.8187,-72.187,,,,,,,44.0511,-73.4367,,,,,45.997,-116.9165,,,,,,,,,,,26.1357,-98.3276,,,38.4149,-79.3103,42.7289,-72.459,45.566,-122.2009,42.634,-90.7031,38.1864,-82.6392,,
57.9032,-136.8526,,,,,35.6171,-114.6547,33.0305,-114.6286,,,,,,,28.9697,-83.0264,32.3974,-84.9628,,,,,43.9073,-116.9776,41.9023,-90.1538,38.3767,-87.7739,,,37.5097,-88.0664,30.0691,-93.7106,,,39.5062,-77.8436,,,42.0411,-83.1493,49.3681,-95.1196,40.614,-91.7358,33.9889,-90.9998,,,,,,,,,43.8672,-72.1843,,,,,,,44.0165,-73.4065,,,,,45.9569,-116.8781,,,,,,,,,,,26.0457,-98.1697,,,38.5138,-79.2087,42.7465,-73.2761,45.5439,-122.2641,42.5096,-90.6303,38.3761,-82.5966,,
56.9157,-136.0725,,,,,35.6528,-114.6918,33.0282,-114.5888,,,,,,,29.0478,-83.205,32.5468,-85.0342,,,,,44.0244,-116.9302,42.0819,-90.1758,38.4116,-87.7444,,,37.4193,-88.418,30.0929,-93.7354,,,39.521,-77.8217,,,41.96,-83.1116,49.3877,-95.1553,,,34.0253,-90.9229,,,,,,,,,43.889,-72.1568,,,,,,,43.9375,-73.4079,,,,,45.8957,-116.8588,,,,,,,,,,,26.0518,-97.9143,,,38.6576,-79.1016,42.8025,-73.2912,45.5482,-122.3321,,,38.4106,-82.4854,,
56.1555,-134.9794,,,,,35.7053,-114.7028,33.0351,-114.575,,,,,,,29.4157,-83.5318,32.6949,-85.1001,,,,,44.0491,-116.9735,42.2021,-90.3598,38.5149,-87.6448,,,37.2784,-88.5086,30.1166,-93.6996,,,39.5337,-77.8354,,,41.7344,-83.4164,48.9991,-95.1553,,,34.0891,-90.9009,,,,,,,,,43.9117,-72.1321,,,,,,,43.8771,-73.3749,,,,,45.8747,-116.8066,,,,,,,,,,,26.005,-97.6643,,,38.6941,-79.0851,42.8357,-73.285,45.5756,-122.3795,,,38.4407,-82.3412,,
55.3237,-134.0057,,,,,35.805,-114.7093,33.0328,-114.5174,,,,,,,29.9133,-83.9767,32.8138,-85.166,,,,,44.1014,-116.933,42.2936,-90.4395,38.546,-87.6723,,,37.1428,-88.4248,30.1997,-93.7271,,,39.5231,-77.8656,,,41.7211,-83.8724,49,-97.2304,,,34.1345,-90.9668,,,,,,,,,43.9454,-72.1198,,,,,,,43.8167,-73.3914,,,,,45.8307,-116.7902,,,,,,,,,,,25.8419,-97.402,,,38.7112,-79.1016,43.0679,-73.2678,45.5636,-122.4392,,,38.589,-82.2876,,
54.6341,-133.6418,,,,,35.8679,-114.6602,32.9718,-114.4913,,,,,,,29.893,-84.1072,32.9833,-85.2072,,,,,44.1561,-116.8945,42.4032,-90.5356,38.5949,-87.6105,,,37.0738,-88.5059,30.2899,-93.7106,,,39.5591,-77.8848,,,41.7057,-84.3736,48.8647,-97.1851,,,34.1709,-90.9119,,,,,,,,,44.0017,-72.117,,,,,,,43.779,-73.3557,,,,,45.8192,-116.7654,,,,,,,,,,,25.9074,-97.3526,,,38.7712,-79.0576,43.5022,-73.2472,45.6006,-122.5676,,,38.5976,-82.1764,,
54.7135,-130.6261,,,,,35.9836,-114.7426,32.9764,-114.4775,,,,,,,29.694,-84.4409,33.6512,-85.3418,,,,,44.1965,-116.9714,42.4843,-90.6564,38.5986,-87.6242,,,37.1461,-88.7421,30.335,-93.7656,,,39.6015,-77.8821,,,41.6965,-84.8062,48.7806,-97.1576,,,34.1345,-90.8501,,,,,,,,,44.0856,-72.047,,,,,,,43.646,-73.4244,,,,,45.8231,-116.7105,,,,,,,,,,,25.9679,-97.0148,,,38.7926,-79.0604,43.5615,-73.2561,45.6236,-122.6891,,,38.798,-82.2148,,
55.2869,-129.993,,,,,36.0891,-114.7536,32.9372,-114.4844,,,,,,,29.4551,-85.0465,34.562,-85.5231,,,,,44.2442,-116.981,,,38.6828,-87.5343,,,37.2249,-88.9522,30.3871,-93.7601,,,39.6078,-77.9974,,,41.7611,-84.8076,48.6683,-97.104,,,34.2277,-90.9338,,,,,,,,,44.1093,-72.0552,,,,,,,43.5893,-73.434,,,,,45.7828,-116.6748,,,,,,,,,,,26.1789,-97.0697,,,38.7926,-79.0247,43.5774,-73.2939,45.6582,-122.7647,,,39.016,-82.028,,
55.9869,-130.0108,,,,,36.1124,-114.6794,32.8427,-114.4679,,,,,,,29.4946,-85.361,34.9929,-85.6068,,,,,44.2486,-117.0339,,,38.7284,-87.5075,,,37.1406,-89.0964,30.4416,-93.6914,,,39.6247,-78.0222,,,41.7621,-87.2067,48.5539,-97.1645,,,34.2833,-90.8267,,,,,,,,,44.1428,-72.0387,,,,,,,43.5655,-73.3969,,,,,45.7828,-116.6144,,,,,,,,,,,26.8253,-97.2249,,,38.8504,-78.9944,43.6271,-73.3049,45.6817,-122.775,,,38.9615,-81.9649,,
56.1057,-130.1083,,,,,36.1423,-114.6327,32.8161,-114.5091,,,,,,,29.7262,-85.5807,,,,,,,44.2304,-117.0525,,,38.7696,-87.4972,,,37.0278,-89.1815,30.5102,-93.7106,,,39.6924,-78.143,,,42.4934,-87.0241,48.2832,-97.1411,,,34.3434,-90.6921,,,,,,,,,44.1763,-72.058,,,,,,,43.6112,-73.3818,,,,,45.7522,-116.543,,,,,,,,,,,27.423,-97.0752,,,38.7637,-78.8736,43.6271,-73.3557,45.7613,-122.7619,,,38.875,-81.8756,,
56.6086,-131.5887,,,,,36.1301,-114.4872,32.785,-114.5311,,,,,,,30.1594,-86.1946,,,,,,,44.2585,-117.0895,,,38.8247,-87.5322,,,36.9488,-89.1032,30.5433,-93.7463,,,39.6945,-78.1924,,,43.3771,-87.1477,48.1578,-97.1397,,,34.3774,-90.6509,,,,,,,,,44.1999,-72.0703,,,,,,,43.6271,-73.3049,,,,,45.6889,-116.5402,,,,,,,,,,,28.0599,-96.6096,,,38.8857,-78.783,43.5675,-73.3976,45.8106,-122.7962,,,38.937,-81.7671,,
57.8404,-132.8755,,,,,36.1445,-114.369,32.7573,-114.5284,,,,,,,30.2175,-86.851,,,,,,,44.2806,-117.1122,,,38.9039,-87.5171,,,36.8214,-89.1733,30.5954,-93.7106,,,39.6839,-78.2062,,,43.7056,-87.1216,47.9633,-97.0587,,,34.3978,-90.6152,,,,,,,,,44.2511,-72.0525,,,,,,,43.5764,-73.3063,,,,,45.6121,-116.4606,,,,,,,,,,,28.4228,-95.9285,,,38.9327,-78.7198,43.5883,-73.4326,45.8642,-122.7839,,,39.0117,-81.7657,,
58.7276,-133.8423,,,,,36.0746,-114.3038,32.7503,-114.5641,,,,,,,30.1499,-87.5171,,,,,,,44.259,-117.1541,,,38.9413,-87.5253,,,36.7411,-89.1925,30.5906,-93.6914,,,39.6839,-78.2419,,,43.9958,-87.0474,47.7098,-96.9434,,,34.4432,-90.5589,,,,,,,,,44.2796,-72.0607,,,,,,,43.5675,-73.2582,,,,,45.5006,-116.5567,,,,,,,,,,,28.7568,-95.3036,,,38.9071,-78.7129,43.6351,-73.4285,45.912,-122.8114,,,39.08,-81.752,,
59.3108,-134.9121,,,,,36.0602,-114.3172,32.7353,-114.6162,,,,,,,30.3006,-87.4429,,,,,,,44.2973,-117.2255,,,38.9712,-87.5281,,,36.6265,-89.2007,30.6545,-93.6859,,,39.6586,-78.2281,,,44.1674,-86.9939,47.5821,-96.8582,,,34.5179,-90.574,,,,,,,,,44.3199,-72.0291,,,,,,,43.5227,-73.2445,,,,,45.464,-116.5567,,,,,,,,,,,29.0742,-94.7296,,,38.985,-78.6291,43.6684,-73.4079,45.9612,-122.8148,,,39.179,-81.7465,,
59.802,-135.4724,,,,,36.0163,-114.2451,32.748,-114.6986,,,,,,,30.4256,-87.375,,,,,,,44.3445,-117.1994,,,38.9872,-87.5761,,,36.5449,-89.2529,30.6781,-93.6365,,,39.6226,-78.2776,,,44.472,-86.8662,47.2345,-96.8335,,,34.588,-90.5823,,,,,,,,,44.3376,-71.9783,,,,,,,43.2582,-73.2582,,,,,45.4447,-116.5869,,,,,,,,,,,29.381,-94.3355,,,38.9658,-78.6044,43.7031,-73.3907,46.016,-122.8587,,,39.2642,-81.5872,,
59.6039,-136.3445,,,,,36.0402,-114.1438,32.7191,-114.722,,,,,,,30.483,-87.3743,,,,,,,44.3813,-117.2372,,,39.0906,-87.6228,,,36.6232,-89.3518,30.7513,-93.62,,,39.6438,-78.3517,,,44.8841,-86.6849,46.6702,-96.8005,,,34.7506,-90.5356,,,,,,,,,44.3592,-71.9289,,,,,,,42.9715,-73.2733,,,,,45.3213,-116.6721,,,,,,,,,,,29.6021,-93.8205,,,39.017,-78.5522,43.7701,-73.3516,46.0604,-122.8848,,,39.3969,-81.4499,,
59.1619,-136.8251,,,,,36.0979,-114.115,32.6868,-115.1944,,,,,,,30.5658,-87.3907,,,,,,,44.4769,-117.2269,,,39.1066,-87.6517,,,36.4986,-89.5345,30.789,-93.5925,,,39.612,-78.3765,,,45.0813,-86.5009,46.5135,-96.7126,,,34.7913,-90.5136,,,,,,,,,44.3366,-71.8712,,,,,,,42.8004,-73.2898,,,,,45.2633,-116.694,,,,,,,,,,,29.8013,-93.9317,,,39.0384,-78.577,43.8207,-73.3928,46.0832,-122.9034,,,39.3481,-81.3675,,
59.2441,-137.6079,,,,,36.1101,-114.1274,32.5121,-117.3395,,,,,,,30.6344,-87.4004,,,,,,,44.5234,-117.1836,,,39.1365,-87.6599,,,,,30.815,-93.5513,,,39.6036,-78.4067,,,45.2353,-86.2495,46.2786,-96.6028,,,34.878,-90.4532,,,,,,,,,44.3572,-71.8135,,,,,,,42.746,-73.2664,,,,,45.1414,-116.7325,,,,,,,,,,,29.9157,-93.8136,,,39.0938,-78.5083,43.8533,-73.3832,46.1028,-122.9597,,,39.4012,-81.237,,
60.0902,-139.2119,,,,,36.119,-114.1054,32.7838,-117.4823,,,,,,,30.6763,-87.4141,,,,,,,44.5376,-117.1458,,,39.1695,-87.6366,,,,,30.8645,-93.5623,,,39.5824,-78.4177,,,45.4438,-86.7563,46.0189,-96.5767,,,34.8476,-90.3543,,,,,,,,,44.3877,-71.8108,,,,,,,42.463,-73.3708,,,,,45.1065,-116.7764,,,,,,,,,,,30.0489,-93.723,,,39.1492,-78.4314,43.9033,-73.3969,46.1556,-123.0579,,,39.4691,-81.1093,,
60.3575,-139.0938,,,,,36.1989,-114.0463,33.0501,-117.5977,,,,,,,30.7702,-87.5253,,,,,,,44.7423,-117.0442,,,39.2493,-87.5899,,,,,30.8881,-93.5788,,,39.575,-78.4245,,,45.4438,-87.0996,45.8173,-96.5891,,,34.8702,-90.2911,,,,,,,,,44.4014,-71.7778,,,,,,,42.084,-73.5095,,,,,45.0696,-116.7847,,,,,,,,,,,30.1214,-93.6996,,,39.1684,-78.4039,43.9365,-73.4086,46.1865,-123.121,,,39.5644,-81.0104,,
60.1866,-140.0056,,,,,36.3638,-114.045,33.2341,-117.6814,,,,,,,30.8527,-87.6256,,,,,,,44.7921,-116.9316,,,39.3492,-87.5336,,,,,30.9187,-93.5541,,,39.5464,-78.4232,,,45.3772,-87.1518,45.6169,-96.8486,,,35.0041,-90.3062,,,,,,,,,44.4122,-71.738,,,,,,,42.0218,-73.4903,,,,,45.0231,-116.8451,,,,,,,,,,,30.2021,-93.7216,,,39.1939,-78.4314,43.9795,-73.4134,46.1893,-123.1664,,,39.612,-80.9198,,
60.3059,-140.9999,,,,,37.0001,-114.0508,33.4578,-118.0591,,,,,,,30.947,-87.5912,,,,,,,44.8568,-116.898,,,41.76,-87.5253,,,,,30.9423,-93.5294,,,39.5146,-78.4698,,,45.3502,-87.171,45.4601,-96.7456,,,,,,,,,,,,,44.4416,-71.6597,,,,,,,41.8808,-73.4999,,,,,44.9765,-116.8616,,,,,,,,,,,30.2792,-93.7038,,,39.347,-78.338,44.0427,-73.4381,46.1446,-123.281,,,39.6522,-80.8319,,
70.0187,-141.0205,,,,,,,33.5403,-118.629,,,,,,,30.9682,-87.5912,,,,,,,44.9356,-116.8327,,,,,,,,,31.0082,-93.576,,,39.5189,-78.5687,,,45.2401,-87.3166,45.3676,-96.5918,,,,,,,,,,,,,44.4642,-71.6542,,,,,,,41.2953,-73.5535,,,,,44.9298,-116.8286,,,,,,,,,,,30.3278,-93.7628,,,39.3853,-78.338,44.1058,-73.4141,46.147,-123.3703,,,39.8054,-80.8072,,
,,,,,,,,33.7928,-118.7073,,,,,,,30.9964,-87.605,,,,,,,44.9624,-116.8513,,,,,,,,,31.0318,-93.5101,,,39.5337,-78.6676,,,45.2024,-87.4059,45.2961,-96.4558,,,,,,,,,,,,,44.5073,-71.5855,,,,,,,41.2128,-73.4834,,,,,44.7955,-116.9302,,,,,,,,,,,30.3835,-93.7587,,,39.4659,-78.3469,44.1921,-73.3928,46.1822,-123.4314,,,39.8802,-80.7893,,
,,,,,,,,33.9582,-119.3706,,,,,,,,,,,,,,,44.9896,-116.8554,,,,,,,,,31.0906,-93.5596,,,39.5888,-78.739,,,45.0774,-87.4416,43.5008,-96.4531,,,,,,,,,,,,,44.5357,-71.5746,,,,,,,41.1011,-73.7275,,,,,44.7487,-117.0346,,,,,,,,,,,30.438,-93.701,,,39.2283,-77.9744,44.2393,-73.3427,46.2293,-123.4287,,,39.8518,-80.799,,
,,,,,,,,34.1925,-120.005,,,,,,,,,,,,,,,45.0313,-116.8417,,,,,,,,,31.1211,-93.5321,,,39.6015,-78.772,,,45.091,-87.5912,,,,,,,,,,,,,,,44.5601,-71.6048,,,,,,,41.0237,-73.6644,,,,,44.5787,-117.1225,,,,,,,,,,,30.5079,-93.7024,,,39.1338,-77.8302,44.2467,-73.3186,46.2691,-123.4946,,,40.098,-80.7495,,
,,,,,,,,34.2561,-120.7164,,,,,,,,,,,,,,,45.0968,-116.7819,,,,,,,,,31.1799,-93.5349,,,39.6184,-78.7363,,,45.1036,-87.6407,,,,,,,,,,,,,,,44.568,-71.5897,,,,,,,40.9851,-73.6578,,,,,44.5455,-117.1445,,,,,,,,,,,30.5362,-93.7299,,,39.313,-77.7355,44.3484,-73.3406,46.2582,-123.5557,,,40.2282,-80.7262,,
,,,,,,,,34.536,-120.9128,,,,,,,,,,,,,,,45.1627,-116.7229,,,,,,,,,31.1658,-93.5953,,,39.6438,-78.7775,,,45.2207,-87.697,,,,,,,,,,,,,,,44.568,-71.5649,,,,,,,40.9509,-73.6132,,,,,44.4847,-117.2076,,,,,,,,,,,30.6296,-93.6694,,,39.3213,-77.709,44.369,-73.3385,46.2573,-123.6209,,,40.3926,-80.6918,,
,,,,,,,,34.9749,-120.8427,,,,,,,,,,,,,,,45.2178,-116.7105,,,,,,,,,31.2292,-93.6282,,,39.6036,-78.7912,,,45.3367,-87.6476,,,,,,,,,,,,,,,44.5914,-71.5485,,,,,,,41.1869,-72.4823,,,,,44.4789,-117.2269,,,,,,,,,,,30.7466,-93.609,,,39.3043,-77.6218,44.4328,-73.2946,46.2497,-123.6875,,,40.591,-80.6451,,
,,,,,,,,35.2131,-121.1325,,,,,,,,,,,,,,,45.3213,-116.6741,,,,,,,,,31.2668,-93.6118,,,39.6036,-78.8187,,,45.3878,-87.6984,,,,,,,,,,,,,,,44.5993,-71.5649,,,,,,,41.2551,-72.095,,,,,44.4063,-117.2269,,,,,,,,,,,30.8114,-93.5527,,,39.3067,-77.5686,44.5367,-73.3296,46.2691,-123.7404,,,40.6338,-80.5188,,
,,,,,,,,35.5255,-121.322,,,,,,,,,,,,,,,45.3984,-116.6185,,,,,,,,,31.3044,-93.6859,,,39.5549,-78.8571,,,45.3425,-87.8494,,,,,,,,,,,,,,,44.6315,-71.554,,,,,,,41.3005,-71.9714,,,,,44.3926,-117.2488,,,,,,,,,,,30.8834,-93.5747,,,39.2248,-77.4567,44.5919,-73.3832,46.235,-123.8729,,,39.7241,-80.5174,,
,,,,,,,,35.9691,-121.8013,,,,,,,,,,,,,,,45.4433,-116.5883,,,,,,,,,31.3888,-93.6694,,,39.4913,-78.9203,,,45.5025,-87.7959,,,,,,,,,,,,,,,44.6608,-71.5924,,,,,,,41.3108,-71.9193,,,,,44.3455,-117.1939,,,,,,,,,,,30.9376,-93.5307,,,39.1543,-77.5226,44.6569,-73.377,46.2383,-123.9292,,,39.7209,-79.4778,,
,,,,,,,,36.2808,-122.1446,,,,,,,,,,,,,,,45.463,-116.5553,,,,,,,,,31.424,-93.7051,,,39.4426,-78.9725,,,45.6726,-87.789,,,,,,,,,,,,,,,44.7243,-71.613,,,,,,,41.1838,-71.7915,,,,,44.2983,-117.2269,,,,,,,,,,,31.0318,-93.5074,,,39.1277,-77.5243,44.7477,-73.3681,46.2677,-123.9711,,,,,,
